"","Reserve","SiteID","TransectID","PlotID","Vegetation_Zone","Region","Geomorphology","tidal_range","salinity","abiotic_cover_change","live_cover_change","halophyte_change","freshwater_change","EIR_change","invasive_cover_change","Richness_change","SWdiv_change","salt_ratio_change"
"1186","MAR","HF3","4","0","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",12.38,-12.38,-12.38,NA,0.12,NA,-0.25,-0.02,NA
"1187","MAR","HF3","4","10","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",11.38,-11.38,-11.38,NA,0.1,NA,0,0,0
"1188","MAR","HF3","4","12","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",7.5,-7.5,-7.5,NA,0.06,NA,-0.25,-0.06,NA
"1189","MAR","HF3","4","14","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",12.5,-12.5,-12.5,NA,0.08,NA,-0.38,-0.11,NA
"1190","MAR","HF3","4","16","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",11.88,-11.88,-11.88,NA,-0.12,NA,-0.25,-0.05,0
"1191","MAR","HF3","4","18","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",11.88,-11.88,-11.88,NA,0.11,NA,-0.25,-0.04,NA
"1192","MAR","HF3","4","2","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",12.5,-12.5,-12.5,NA,0.09,NA,-0.38,-0.09,NA
"1193","MAR","HF3","4","20","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-0.25,0.25,0.25,NA,-0.07,NA,0.25,0.09,NA
"1194","MAR","HF3","4","4","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",12.5,-12.5,-12.5,NA,0.12,NA,-0.12,0,NA
"1195","MAR","HF3","4","6","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",12.5,-12.5,-12.5,NA,0.1,NA,-0.25,-0.06,NA
"1196","MAR","HF3","4","8","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",12.12,-12.12,-12.12,NA,0.12,NA,-0.25,-0.01,NA
"1197","MAR","HF3","5","0","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",12.38,-12.38,-12.38,NA,0.12,NA,-0.38,-0.05,NA
"1198","MAR","HF3","5","10","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",12.5,-12.5,-12.5,NA,0.05,NA,-0.38,-0.11,NA
"1199","MAR","HF3","5","12","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",12.5,-12.5,-12.5,NA,0.09,NA,-0.25,-0.06,NA
"1200","MAR","HF3","5","14","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",11.25,-11.25,-11.25,NA,0.03,NA,-0.38,-0.1,NA
"1201","MAR","HF3","5","16","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",12.5,-12.5,-12.5,NA,0.04,NA,-0.25,-0.08,NA
"1202","MAR","HF3","5","18","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-0.5,0.5,0.5,NA,-0.1,NA,0.12,0,NA
"1203","MAR","HF3","5","2","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",12.5,-12.5,-12.5,NA,0.05,NA,-0.38,-0.13,NA
"1204","MAR","HF3","5","20","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-9.38,9.38,9.38,NA,-0.04,NA,0.25,0.09,NA
"1205","MAR","HF3","5","4","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",10.75,-10.75,-10.75,NA,0,NA,-0.12,-0.01,0
"1206","MAR","HF3","5","6","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",10.38,-10.38,-10.38,NA,0.07,NA,-0.12,-0.03,0
"1207","MAR","HF3","5","8","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",11.5,-11.5,-11.5,NA,0.08,NA,-0.38,-0.09,NA
"1208","MAR","MI-W","1","0","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",11.11,-11.11,-11.11,NA,0.11,NA,-0.11,0,NA
"1209","MAR","MI-W","1","10","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-1.33,1.33,1.33,NA,-0.09,NA,-0.22,-0.11,0
"1210","MAR","MI-W","1","12","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-8,8,8,NA,-0.09,NA,0,0.01,0
"1211","MAR","MI-W","1","14","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",3.33,-3.33,-3.33,NA,0.03,NA,0.11,0.05,0
"1212","MAR","MI-W","1","16","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-0.89,0.89,0.89,NA,-0.01,NA,-0.11,0.03,0
"1213","MAR","MI-W","1","18","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-4.78,4.78,4.78,NA,-0.05,NA,0,-0.02,0
"1214","MAR","MI-W","1","2","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",2.78,-2.78,-2.78,NA,0.11,NA,-0.11,0,NA
"1215","MAR","MI-W","1","20","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-3.89,3.89,3.89,NA,-0.04,NA,-0.11,-0.02,0
"1216","MAR","MI-W","1","4","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",2.67,-2.67,-2.67,NA,0.03,NA,0.11,0.02,0
"1217","MAR","MI-W","1","6","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-2.78,2.78,2.78,NA,-0.04,NA,0,0.01,0
"1218","MAR","MI-W","1","8","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",0.11,-0.11,-0.11,NA,0,NA,-0.11,-0.01,0
"1219","MAR","MI-W","2","0","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",7.78,-7.78,-7.78,NA,0.08,NA,-0.11,0,NA
"1220","MAR","MI-W","2","10","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-2.22,2.22,2.22,NA,-0.09,NA,-0.33,-0.13,0
"1221","MAR","MI-W","2","12","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-5.89,5.89,5.89,NA,-0.09,NA,0,-0.05,0
"1222","MAR","MI-W","2","14","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-5.33,5.33,5.33,NA,-0.06,NA,-0.11,-0.09,0
"1223","MAR","MI-W","2","16","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-6.67,6.67,6.67,NA,-0.07,NA,-0.11,-0.09,0
"1224","MAR","MI-W","2","18","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-1.44,1.44,1.44,NA,-0.03,NA,-0.22,-0.09,0
"1225","MAR","MI-W","2","2","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",9.44,-9.44,-9.44,NA,0.08,NA,-0.56,-0.1,NA
"1226","MAR","MI-W","2","20","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-3,3,3,NA,-0.06,NA,-0.11,-0.09,0
"1227","MAR","MI-W","2","4","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",2.67,-2.67,-2.67,NA,0.08,NA,0,0,0
"1228","MAR","MI-W","2","6","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",3.89,-3.89,-3.89,NA,0.01,NA,0,-0.01,0
"1229","MAR","MI-W","2","8","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-3.89,3.89,3.89,NA,-0.05,NA,-0.22,-0.07,0
"1230","MAR","MI-W","3","0","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",2.78,-2.78,-2.78,NA,0.06,NA,-0.11,0,NA
"1231","MAR","MI-W","3","10","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-0.11,0.11,0.11,NA,-0.08,NA,-0.11,-0.06,0
"1232","MAR","MI-W","3","12","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-8.44,8.44,8.44,NA,-0.1,NA,-0.22,-0.11,0
"1233","MAR","MI-W","3","14","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-6.11,6.11,6.11,NA,-0.06,NA,-0.22,-0.1,0
"1234","MAR","MI-W","3","16","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",0.44,-0.44,-0.44,NA,0,NA,-0.11,-0.08,0
"1235","MAR","MI-W","3","18","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-1.44,1.44,1.44,NA,-0.03,NA,0,-0.02,0
"1236","MAR","MI-W","3","2","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",1.11,-1.11,-1.11,NA,0.11,NA,-0.11,0,NA
"1237","MAR","MI-W","3","20","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-0.67,0.67,0.67,NA,-0.02,NA,0,-0.01,0
"1238","MAR","MI-W","3","4","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-0.56,0.56,0.56,NA,0.02,NA,0.11,0.05,0
"1239","MAR","MI-W","3","6","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-8.22,8.22,8.22,NA,-0.1,NA,-0.22,-0.12,0
"1240","MAR","MI-W","3","8","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",0.11,-0.11,-0.11,NA,-0.03,NA,-0.33,-0.06,0
"1241","MAR","MI-W","4","0","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",5.56,-5.56,-5.56,NA,0.06,NA,-0.11,0,NA
"1242","MAR","MI-W","4","10","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-2.11,2.11,2.11,NA,-0.05,NA,-0.11,-0.06,0
"1243","MAR","MI-W","4","12","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-2,2,2,NA,-0.03,NA,-0.22,-0.07,0
"1244","MAR","MI-W","4","14","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",3.33,-3.33,-3.33,NA,0.01,NA,-0.22,-0.09,0
"1245","MAR","MI-W","4","16","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-4.56,4.56,4.56,NA,-0.05,NA,-0.11,-0.02,0
"1246","MAR","MI-W","4","18","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-1.11,1.11,1.11,NA,-0.02,NA,-0.11,-0.03,0
"1247","MAR","MI-W","4","2","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",0,0,0,NA,0.11,NA,0,0,NA
"1248","MAR","MI-W","4","20","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",1.67,-1.67,-1.67,NA,-0.03,NA,-0.11,-0.03,0
"1249","MAR","MI-W","4","4","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-6.33,6.33,6.33,NA,0.01,NA,0.11,0.01,0
"1250","MAR","MI-W","4","6","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",3.22,-3.22,-3.22,NA,-0.09,NA,0.11,0.01,0
"1251","MAR","MI-W","4","8","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-5,5,5,NA,-0.06,NA,0,-0.06,0
"1252","MAR","MI-W","5","0","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",0,0,0,NA,0.06,NA,0,0,NA
"1253","MAR","MI-W","5","10","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-4.67,4.67,4.67,NA,-0.05,NA,-0.11,-0.04,0
"1254","MAR","MI-W","5","12","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-9.33,9.33,9.33,NA,-0.09,NA,-0.11,-0.07,0
"1255","MAR","MI-W","5","14","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",5,-5,-5,NA,-0.05,NA,0.11,0.06,0
"1256","MAR","MI-W","5","16","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-1.44,1.44,1.44,NA,-0.05,NA,-0.11,-0.08,0
"1257","MAR","MI-W","5","18","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-3.56,3.56,3.56,NA,-0.07,NA,-0.11,-0.04,0
"1258","MAR","MI-W","5","2","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-7.44,7.44,7.44,NA,0.03,NA,0,0,0
"1259","MAR","MI-W","5","20","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-4.56,4.56,4.56,NA,-0.07,NA,-0.22,-0.11,0
"1260","MAR","MI-W","5","4","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",5,-5,-5,NA,0.01,NA,0,0.02,0
"1261","MAR","MI-W","5","6","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-3.89,3.89,3.89,NA,-0.05,NA,0,-0.02,0
"1262","MAR","MI-W","5","8","Low","Gulf Coast","Bay Front","Microtidal","Polyhaline",-9.33,9.33,9.33,NA,-0.09,NA,-0.11,-0.07,0
"1263","NAR","Coggeshall","1","Cog1-1","Mid","Northeast","Bay Front","Microtidal","Polyhaline",5.25,-5.25,-5.25,NA,-0.02,0,-0.17,-0.07,0
"1264","NAR","Coggeshall","1","Cog1-2","Low","Northeast","Bay Front","Microtidal","Polyhaline",-0.36,0.36,0.36,NA,0,0,-0.08,-0.04,0
"1265","NAR","Coggeshall","1","Cog1-3","Mid","Northeast","Bay Front","Microtidal","Polyhaline",2.6,-2.61,-2.61,NA,0.05,0,-0.08,-0.06,0
"1266","NAR","Coggeshall","1","Cog1-4","Mid","Northeast","Bay Front","Microtidal","Polyhaline",2.39,-2.39,-2.39,NA,-0.01,0,-0.17,-0.04,0
"1267","NAR","Coggeshall","1","Cog1-5","Mid","Northeast","Bay Front","Microtidal","Polyhaline",0.87,-0.87,-0.87,NA,0.01,0,0,-0.04,0
"1268","NAR","Coggeshall","1","Cog1-6","Mid","Northeast","Bay Front","Microtidal","Polyhaline",1.64,-1.64,-1.64,NA,0.02,0,0,-0.07,0
"1269","NAR","Coggeshall","1","Cog1-7","Low","Northeast","Bay Front","Microtidal","Polyhaline",1.67,-1.67,-1.67,NA,0.02,0,-0.17,-0.02,0
"1270","NAR","Coggeshall","1","Cog1-8","Up","Northeast","Bay Front","Microtidal","Polyhaline",0.28,-0.28,-0.28,NA,0.01,0,0.17,-0.01,0
"1271","NAR","Coggeshall","2","Cog2-1","Low","Northeast","Bay Front","Microtidal","Polyhaline",0.22,-0.22,-0.22,NA,0,0,0,0,0
"1272","NAR","Coggeshall","2","Cog2-2","Low","Northeast","Bay Front","Microtidal","Polyhaline",-1.16,1.16,1.16,NA,-0.01,0,0,0,0
"1273","NAR","Coggeshall","2","Cog2-3","Mid","Northeast","Bay Front","Microtidal","Polyhaline",2.17,-2.17,-2.17,NA,0,0,0,-0.04,0
"1274","NAR","Coggeshall","2","Cog2-4","Low","Northeast","Bay Front","Microtidal","Polyhaline",0.27,-0.27,-0.27,NA,0,0,0,0,0
"1275","NAR","Coggeshall","2","Cog2-5","Mid","Northeast","Bay Front","Microtidal","Polyhaline",0.87,-0.87,-0.87,NA,0.02,0,0,-0.05,0
"1276","NAR","Coggeshall","2","Cog2-6","Low","Northeast","Bay Front","Microtidal","Polyhaline",3.46,-3.46,-3.46,NA,0.03,0,-0.08,-0.01,0
"1277","NAR","Coggeshall","2","Cog2-7","Up","Northeast","Bay Front","Microtidal","Polyhaline",-0.39,0.39,-1.1,NA,0,1.49,0,0.03,0
"1278","NAR","Coggeshall","3","Cog3-1","Mid","Northeast","Bay Front","Microtidal","Polyhaline",1.26,-1.26,-1.26,NA,0,0,0.08,0.02,0
"1279","NAR","Coggeshall","3","Cog3-2","Mid","Northeast","Bay Front","Microtidal","Polyhaline",0.71,-0.7,-0.7,NA,0.01,0,0,0,0
"1280","NAR","Coggeshall","3","Cog3-3","Low","Northeast","Bay Front","Microtidal","Polyhaline",2.39,-2.39,-2.39,NA,0.02,0,0,0,0
"1281","NAR","Coggeshall","3","Cog3-4","Mid","Northeast","Bay Front","Microtidal","Polyhaline",3.27,-3.27,-3.27,NA,0.02,0,0.08,0.02,0
"1282","NAR","Coggeshall","3","Cog3-5","Mid","Northeast","Bay Front","Microtidal","Polyhaline",-1.97,1.97,1.97,NA,0.03,0,-0.08,-0.04,0
"1283","NAR","Coggeshall","3","Cog3-6","Up","Northeast","Bay Front","Microtidal","Polyhaline",3.3,-3.3,-3.3,NA,-0.03,0,-0.08,0.01,0
"1284","NAR","Nag","1","Nag1-1","Low","Northeast","Bay Front","Microtidal","Polyhaline",2.6,-2.6,-2.6,NA,0.03,0,-0.17,-0.07,0
"1285","NAR","Nag","1","Nag1-2","Mid","Northeast","Bay Front","Microtidal","Polyhaline",2.25,-2.25,-2.25,NA,0.02,0,-0.08,-0.04,0
"1286","NAR","Nag","1","Nag1-3","Mid","Northeast","Bay Front","Microtidal","Polyhaline",1.15,-1.14,-1.14,NA,0.01,0,0,-0.05,0
"1287","NAR","Nag","1","Nag1-4","Mid","Northeast","Bay Front","Microtidal","Polyhaline",1.61,-1.61,-1.61,NA,0.03,0,0.17,0.06,0
"1288","NAR","Nag","1","Nag1-5","Mid","Northeast","Bay Front","Microtidal","Polyhaline",1.68,-1.68,-1.68,NA,-0.01,0,-0.17,-0.03,0
"1289","NAR","Nag","1","Nag1-6","Mid","Northeast","Bay Front","Microtidal","Polyhaline",0.3,-0.3,-0.3,NA,0.03,0,0.08,-0.02,0
"1290","NAR","Nag","1","Nag1-7","Mid","Northeast","Bay Front","Microtidal","Polyhaline",-0.6,0.6,0.6,NA,0.02,0,0,-0.02,0
"1291","NAR","Nag","1","Nag1-8","Up","Northeast","Bay Front","Microtidal","Polyhaline",0,0,1.63,NA,0.02,0,0.08,-0.03,0
"1292","NAR","Nag","2","Nag2-1","Low","Northeast","Bay Front","Microtidal","Polyhaline",2.85,-2.85,-2.85,NA,0.03,0,0,0,0
"1293","NAR","Nag","2","Nag2-2","Mid","Northeast","Bay Front","Microtidal","Polyhaline",1.03,-1.03,-1.03,NA,0.01,0,-0.08,-0.03,0
"1294","NAR","Nag","2","Nag2-3","Mid","Northeast","Bay Front","Microtidal","Polyhaline",0.61,-0.61,-0.61,NA,0,0,-0.08,-0.02,0
"1295","NAR","Nag","2","Nag2-4","Low","Northeast","Bay Front","Microtidal","Polyhaline",1.92,-1.92,-1.92,NA,0.02,0,0.08,0,0
"1296","NAR","Nag","2","Nag2-5","Low","Northeast","Bay Front","Microtidal","Polyhaline",3.59,-3.59,-3.59,NA,0.04,0,0.08,0.03,0
"1297","NAR","Nag","2","Nag2-6","Mid","Northeast","Bay Front","Microtidal","Polyhaline",-0.63,0.63,0.63,NA,0.05,0,-0.08,-0.05,0
"1298","NAR","Nag","2","Nag2-7","Mid","Northeast","Bay Front","Microtidal","Polyhaline",-0.78,0.78,0.78,NA,0,0,-0.08,0,0
"1299","NAR","Nag","2","Nag2-8","Up","Northeast","Bay Front","Microtidal","Polyhaline",0,0,0.08,NA,0.01,0,-0.25,-0.02,0
"1300","NAR","Nag","3","Nag3-1","Mid","Northeast","Bay Front","Microtidal","Polyhaline",0.3,-0.3,-0.3,NA,0,0,-0.08,0,0
"1301","NAR","Nag","3","Nag3-2","Mid","Northeast","Bay Front","Microtidal","Polyhaline",0.61,-0.61,-0.61,NA,0.02,0,0.17,0.01,0
"1302","NAR","Nag","3","Nag3-3","Mid","Northeast","Bay Front","Microtidal","Polyhaline",0.71,-0.71,-0.71,NA,0.01,0,0.08,0.01,0
"1303","NAR","Nag","3","Nag3-4","Mid","Northeast","Bay Front","Microtidal","Polyhaline",1.07,-1.07,-1.07,NA,0.04,0,0.08,0.05,0
"1304","NAR","Nag","3","Nag3-5","Low","Northeast","Bay Front","Microtidal","Polyhaline",4.1,-4.1,-4.1,NA,0.04,0,-0.08,-0.06,0
"1305","NAR","Nag","3","Nag3-6","Mid","Northeast","Bay Front","Microtidal","Polyhaline",3.87,-3.87,-3.87,NA,-0.04,0,0,0,0
"1306","NAR","Nag","3","Nag3-7","Mid","Northeast","Bay Front","Microtidal","Polyhaline",3.12,-3.12,-3.12,NA,0.02,0,0.08,-0.06,0
"1307","NAR","Nag","3","Nag3-8","Up","Northeast","Bay Front","Microtidal","Polyhaline",1.18,-1.18,-1.15,NA,0,0,0.08,0.03,0
"1308","NIW","Segment A","1","0","Up","Southeast","Riverine","Microtidal","Polyhaline",7.5,-7.5,0.25,0,-0.07,NA,-0.08,0.05,0
"1309","NIW","Segment A","1","1","Mid","Southeast","Riverine","Microtidal","Polyhaline",6.77,-6.77,-6.77,0,0,NA,0,0,0
"1310","NIW","Segment A","1","2","Mid","Southeast","Riverine","Microtidal","Polyhaline",0.14,-0.14,-0.14,0,0,NA,0,0,0
"1311","NIW","Segment A","1","3","Mid","Southeast","Riverine","Microtidal","Polyhaline",-6.97,6.97,6.97,0,0,NA,0.14,0.01,NA
"1312","NIW","Segment A","1","4","Mid","Southeast","Riverine","Microtidal","Polyhaline",1.43,-1.43,-1.12,0,0,NA,-0.07,0.02,0
"1313","NIW","Segment A","1","5","Low","Southeast","Riverine","Microtidal","Polyhaline",-3.57,3.57,3.57,0,-0.04,NA,0,0,0
"1314","NIW","Segment A","1","6","Low","Southeast","Riverine","Microtidal","Polyhaline",-2.14,2.14,2.14,0,-0.02,NA,0,0,0
"1315","NIW","Segment A","1","7","Low","Southeast","Riverine","Microtidal","Polyhaline",-4.14,4.14,4.14,0,-0.04,NA,0,0,0
"1316","NIW","Segment A","1","8","Low","Southeast","Riverine","Microtidal","Polyhaline",0.43,-0.43,-0.43,0,0,NA,0,0,0
"1317","NIW","Segment A","2","1","Mid","Southeast","Riverine","Microtidal","Polyhaline",4.38,-4.38,-4.24,0,0,NA,-0.21,-0.05,0
"1318","NIW","Segment A","2","2","Mid","Southeast","Riverine","Microtidal","Polyhaline",0,0,0.03,0,0,NA,0,0,0
"1319","NIW","Segment A","2","3","Low","Southeast","Riverine","Microtidal","Polyhaline",0,0,0,0,0,NA,0,0,NA
"1320","NIW","Segment A","2","4","Mid","Southeast","Riverine","Microtidal","Polyhaline",0,0,0.14,-0.07,0,NA,-0.14,0.03,0
"1321","NIW","Segment A","2","5","Low","Southeast","Riverine","Microtidal","Polyhaline",-1.07,1.07,1.07,0,-0.01,NA,0,0,0
"1322","NIW","Segment A","2","6","Low","Southeast","Riverine","Microtidal","Polyhaline",-3.36,3.36,3.36,0,-0.03,NA,0,0,0
"1323","NIW","Segment A","2","7","Low","Southeast","Riverine","Microtidal","Polyhaline",-3.64,3.64,3.64,0,-0.04,NA,0,0,0
"1324","NIW","Segment A","2","8","Low","Southeast","Riverine","Microtidal","Polyhaline",-3.5,3.5,3.5,0,0.03,NA,0,0,0
"1325","NIW","Segment A","3","1","Up","Southeast","Riverine","Microtidal","Polyhaline",-1.43,1.43,2.48,0.34,0.01,NA,-0.07,-0.05,0
"1326","NIW","Segment A","3","2","Mid","Southeast","Riverine","Microtidal","Polyhaline",2.84,-2.84,-4.93,2.13,0,NA,0.14,0.05,-0.05
"1327","NIW","Segment A","3","3","Mid","Southeast","Riverine","Microtidal","Polyhaline",-4.03,4.03,4.08,-0.05,0,NA,0.14,0.01,0
"1328","NIW","Segment A","3","4","Mid","Southeast","Riverine","Microtidal","Polyhaline",-4.57,4.57,4.54,0.03,0,NA,0.21,0,0
"1329","NIW","Segment A","3","5","Low","Southeast","Riverine","Microtidal","Polyhaline",1.14,-1.14,-1.14,0,0.01,NA,0,0,0
"1330","NIW","Segment A","3","6","Low","Southeast","Riverine","Microtidal","Polyhaline",0.43,-0.43,-0.43,0,0,NA,0,0,0
"1331","NIW","Segment A","3","7","Low","Southeast","Riverine","Microtidal","Polyhaline",-3.29,3.29,3.29,0,-0.03,NA,0,0,0
"1332","NIW","Segment A","3","8","Low","Southeast","Riverine","Microtidal","Polyhaline",-2.25,2.25,2.25,0,-0.01,NA,0,0,0
"1333","NIW","Segment B","1","1","Mid","Southeast","Riverine","Microtidal","Polyhaline",2.5,-2.5,-2.5,0,0,NA,0.07,0.05,0
"1334","NIW","Segment B","1","2","Mid","Southeast","Riverine","Microtidal","Polyhaline",-0.63,0.63,0.7,0,0,NA,-0.07,0,0
"1335","NIW","Segment B","1","3","Mid","Southeast","Riverine","Microtidal","Polyhaline",-2.07,2.07,2.43,0,0,NA,-0.14,-0.05,0.01
"1336","NIW","Segment B","1","4","Low","Southeast","Riverine","Microtidal","Polyhaline",0.07,-0.07,0,0,0,NA,-0.07,-0.01,0
"1337","NIW","Segment B","1","5","Low","Southeast","Riverine","Microtidal","Polyhaline",-0.64,0.64,0.64,0,-0.01,NA,0,0,0
"1338","NIW","Segment B","1","6","Low","Southeast","Riverine","Microtidal","Polyhaline",0.43,-0.43,-0.43,0,0,NA,0,0,0
"1339","NIW","Segment B","1","7","Low","Southeast","Riverine","Microtidal","Polyhaline",-2,2,2,0,-0.02,NA,0,0,0
"1340","NIW","Segment B","1","8","Low","Southeast","Riverine","Microtidal","Polyhaline",-0.64,0.64,0.64,0,-0.01,NA,0,0,0
"1341","NIW","Segment B","1","9","Low","Southeast","Riverine","Microtidal","Polyhaline",0.14,-0.14,-0.14,0,0,NA,-0.07,0,NA
"1342","NIW","Segment B","2","1","Mid","Southeast","Riverine","Microtidal","Polyhaline",4.56,-4.56,-1.44,0,0,NA,-0.14,-0.02,0
"1343","NIW","Segment B","2","2","Mid","Southeast","Riverine","Microtidal","Polyhaline",0.02,-0.02,0.11,0,0.01,NA,-0.14,0.02,0
"1344","NIW","Segment B","2","3","Low","Southeast","Riverine","Microtidal","Polyhaline",0.07,-0.07,-0.07,0,0,NA,0,0,0
"1345","NIW","Segment B","2","4","Low","Southeast","Riverine","Microtidal","Polyhaline",0.57,-0.57,-0.57,0,0.01,NA,0,0,0
"1346","NIW","Segment B","2","5","Low","Southeast","Riverine","Microtidal","Polyhaline",1.86,-1.86,-1.86,0,0.02,NA,0,0,0
"1347","NIW","Segment B","2","6","Low","Southeast","Riverine","Microtidal","Polyhaline",1.36,-1.36,-1.36,0,0.01,NA,0,0,0
"1348","NIW","Segment B","2","7","Low","Southeast","Riverine","Microtidal","Polyhaline",1.07,-1.07,-1.07,0,0.01,NA,0,0,0
"1349","NIW","Segment B","2","8","Low","Southeast","Riverine","Microtidal","Polyhaline",-0.36,0.36,0.36,0,0,NA,0,0,0
"1350","NIW","Segment B","2","9","Low","Southeast","Riverine","Microtidal","Polyhaline",0.21,-0.21,-0.21,0,0,NA,0,0,0
"1351","NIW","Segment B","3","1","Mid","Southeast","Riverine","Microtidal","Polyhaline",3.55,-3.55,1.6,-5.14,0.01,NA,0.21,0.07,0.07
"1352","NIW","Segment B","3","2","Low","Southeast","Riverine","Microtidal","Polyhaline",0.21,-0.21,-0.21,0,0,NA,0,0,0
"1353","NIW","Segment B","3","3","Low","Southeast","Riverine","Microtidal","Polyhaline",0.29,-0.29,-0.29,0,0,NA,0,0,0
"1354","NIW","Segment B","3","4","Low","Southeast","Riverine","Microtidal","Polyhaline",0.57,-0.57,-0.57,0,0.01,NA,0,0,0
"1355","NIW","Segment B","3","5","Low","Southeast","Riverine","Microtidal","Polyhaline",0.21,-0.21,-0.21,0,0,NA,0,0,0
"1356","NIW","Segment B","3","6","Low","Southeast","Riverine","Microtidal","Polyhaline",1,-1,-1,0,0.01,NA,0,0,0
"1357","NIW","Segment B","3","7","Low","Southeast","Riverine","Microtidal","Polyhaline",-0.64,0.64,0.64,0,-0.01,NA,0,0,0
"1358","NIW","Segment B","3","8","Low","Southeast","Riverine","Microtidal","Polyhaline",0.07,-0.07,-0.07,0,0,NA,-0.07,0,NA
"1359","NOC","MI","1","1","Low","Southeast","Back Barrier","Microtidal","Polyhaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360","NOC","MI","1","10","Low","Southeast","Back Barrier","Microtidal","Polyhaline",4.61,-4.61,-4.61,NA,0.1,NA,-0.1,0,NA
"1361","NOC","MI","1","15","Low","Southeast","Back Barrier","Microtidal","Polyhaline",2.76,-2.76,-2.76,NA,0.03,NA,0,0,0
