"","Reserve","SiteID","TransectID","PlotID","Vegetation_Zone","Year","abiotic_cover","live_cover","halophyte","freshwater","EIR","invasive_cover","Richness","SWdiv","salt_ratio","Region","Geomorphology","tidal_range","salinity"
"8380","MAR","HF2","4","14","Low",2015,99,1,1,NA,0.99,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8381","MAR","HF2","4","16","Low",2015,100,0,0,NA,1,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8382","MAR","HF2","4","18","Low",2015,35,65,65,NA,0.6,NA,2,0.540204142,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8383","MAR","HF2","4","2","Low",2015,60,40,40,NA,0.35,NA,3,0.900256051,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8384","MAR","HF2","4","20","Low",2015,100,0,0,NA,1,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8385","MAR","HF2","4","4","Low",2015,55,45,45,NA,0.35,NA,3,0.99502699,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8386","MAR","HF2","4","6","Low",2015,10,90,90,NA,0.5,NA,3,1.072043344,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8387","MAR","HF2","4","8","Low",2015,55,45,45,NA,0.55,NA,3,1.060856947,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8388","MAR","HF2","5","0","Low",2015,60,40,40,NA,0.6,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8389","MAR","HF2","5","10","Low",2015,50,50,50,NA,0.3,NA,3,1.054920168,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8390","MAR","HF2","5","12","Low",2015,0,100,100,NA,0.6,NA,2,0.673011667,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8391","MAR","HF2","5","14","Low",2015,0,100,100,NA,0.1,NA,2,0.325082973,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8392","MAR","HF2","5","16","Low",2015,100,0,0,NA,1,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8393","MAR","HF2","5","18","Low",2015,95,5,5,NA,0.95,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8394","MAR","HF2","5","2","Low",2015,60,40,40,NA,0.4,NA,2,0.661563238,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8395","MAR","HF2","5","20","Low",2015,20,80,80,NA,0.3,NA,2,0.661563238,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8396","MAR","HF2","5","4","Low",2015,65,35,35,NA,0.5,NA,3,0.955699891,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8397","MAR","HF2","5","6","Low",2015,30,70,70,NA,0.45,NA,3,1.093374718,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8398","MAR","HF2","5","8","Low",2015,35,65,65,NA,0.55,NA,3,0.925129084,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8399","MAR","HF3","1","0","Low",2015,50,50,50,NA,0.5,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8400","MAR","HF3","1","10","Low",2015,15,85,85,NA,0.05,NA,2,0.223718076,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8401","MAR","HF3","1","12","Low",2015,85,15,15,NA,0.85,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8402","MAR","HF3","1","14","Low",2015,65,35,35,NA,0.15,NA,2,0.410116318,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8403","MAR","HF3","1","16","Low",2015,15,85,85,NA,0.85,NA,2,0.465999257,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8404","MAR","HF3","1","18","Low",2015,20,80,80,NA,0.4,NA,3,1.0239288,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8405","MAR","HF3","1","2","Low",2015,0,100,100,NA,0.7,NA,3,1.029653014,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8406","MAR","HF3","1","20","Low",2015,0,100,100,NA,0.7,NA,3,1.088899975,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8407","MAR","HF3","1","4","Low",2015,0,100,100,NA,0.5,NA,3,1.039720771,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8408","MAR","HF3","1","6","Low",2015,90,10,10,NA,0.7,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8409","MAR","HF3","1","8","Low",2015,40,60,60,NA,0.3,NA,2,0.693147181,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8410","MAR","HF3","2","0","Low",2015,100,0,0,NA,1,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8411","MAR","HF3","2","10","Low",2015,30,70,70,NA,0.3,NA,2,0.410116318,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8412","MAR","HF3","2","12","Low",2015,20,80,80,NA,0,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8413","MAR","HF3","2","14","Low",2015,60,40,40,NA,0.2,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8414","MAR","HF3","2","16","Low",2015,85,15,15,NA,0.6,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8415","MAR","HF3","2","18","Low",2015,5,95,95,NA,0.35,NA,3,0.90970771,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8416","MAR","HF3","2","2","Low",2015,70,30,30,NA,0.3,NA,2,0.636514168,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8417","MAR","HF3","2","20","Low",2015,10,90,90,NA,0.7,NA,3,0.936888308,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8418","MAR","HF3","2","4","Low",2015,20,80,80,NA,0.2,NA,3,0.73562194,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8419","MAR","HF3","2","6","Low",2015,0,100,100,NA,0.6,NA,2,0.673011667,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8420","MAR","HF3","2","8","Low",2015,45,55,55,NA,0.55,NA,2,0.474139313,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8421","MAR","HF3","3","0","Low",2015,100,0,0,NA,1,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8422","MAR","HF3","3","10","Low",2015,97,3,3,NA,0.97,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8423","MAR","HF3","3","12","Low",2015,50,50,50,NA,0,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8424","MAR","HF3","3","14","Low",2015,85,15,15,NA,0.8,NA,2,0.636514168,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8425","MAR","HF3","3","16","Low",2015,15,85,85,NA,0.55,NA,3,1.095077862,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8426","MAR","HF3","3","18","Low",2015,20,80,80,NA,0.5,NA,3,0.974314753,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8427","MAR","HF3","3","2","Low",2015,100,0,0,NA,1,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8428","MAR","HF3","3","20","Low",2015,0,100,100,NA,0.4,NA,4,1.16828245,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8429","MAR","HF3","3","4","Low",2015,10,90,90,NA,0.2,NA,3,0.683738906,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8430","MAR","HF3","3","6","Low",2015,0,100,100,NA,0.5,NA,2,0.693147181,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8431","MAR","HF3","3","8","Low",2015,75,25,25,NA,0.25,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8432","MAR","HF3","4","0","Low",2015,100,0,0,NA,1,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8433","MAR","HF3","4","10","Low",2015,30,70,70,NA,0.2,NA,3,0.79631164,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8434","MAR","HF3","4","12","Low",2015,70,30,30,NA,0.4,NA,3,0.867563228,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8435","MAR","HF3","4","14","Low",2015,100,0,0,NA,1,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8436","MAR","HF3","4","16","Low",2015,30,70,70,NA,0.4,NA,3,1.060944241,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8437","MAR","HF3","4","18","Low",2015,55,45,45,NA,0.8,NA,2,0.348832096,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8438","MAR","HF3","4","2","Low",2015,100,0,0,NA,1,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8439","MAR","HF3","4","20","Low",2015,10,90,90,NA,0.8,NA,3,0.556646904,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8440","MAR","HF3","4","4","Low",2015,20,80,80,NA,0.3,NA,2,0.562335145,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8441","MAR","HF3","4","6","Low",2015,50,50,50,NA,0.25,NA,3,1.029653014,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8442","MAR","HF3","4","8","Low",2015,25,75,75,NA,0.1,NA,2,0.392674467,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8443","MAR","HF3","5","0","Low",2015,100,0,0,NA,1,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8444","MAR","HF3","5","10","Low",2015,20,80,80,NA,0.55,NA,3,0.974314753,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8445","MAR","HF3","5","12","Low",2015,80,20,20,NA,0.3,NA,2,0.693147181,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8446","MAR","HF3","5","14","Low",2015,40,60,60,NA,0.25,NA,3,0.959614794,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8447","MAR","HF3","5","16","Low",2015,97,3,3,NA,0,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8448","MAR","HF3","5","18","Low",2015,20,80,80,NA,0.6,NA,3,1.08219553,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8449","MAR","HF3","5","2","Low",2015,100,0,0,NA,1,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8450","MAR","HF3","5","20","Low",2015,10,90,90,NA,0.6,NA,2,0.636514168,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8451","MAR","HF3","5","4","Low",2015,25,75,75,NA,0.5,NA,2,0.636514168,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8452","MAR","HF3","5","6","Low",2015,40,60,60,NA,0.45,NA,3,1.039720771,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8453","MAR","HF3","5","8","Low",2015,60,40,40,NA,0.1,NA,2,0.562335145,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8454","MAR","HF1","1","0","Low",2016,100,0,0,NA,1,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8455","MAR","HF1","1","10","Low",2016,60,40,40,NA,0.65,NA,2,0.376770161,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8456","MAR","HF1","1","12","Low",2016,85,15,15,NA,0.7,NA,2,0.636514168,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8457","MAR","HF1","1","14","Low",2016,65,35,35,NA,0.5,NA,2,0.682908105,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8458","MAR","HF1","1","16","Low",2016,70,30,30,NA,0.75,NA,2,0.636514168,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8459","MAR","HF1","1","18","Low",2016,95,5,5,NA,0.87,NA,2,0.673011667,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8460","MAR","HF1","1","2","Low",2016,10,90,90,NA,0.64,NA,4,0.882215116,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8461","MAR","HF1","1","20","Low",2016,75,25,25,NA,0.75,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8462","MAR","HF1","1","4","Low",2016,59,41,41,NA,0.81,NA,2,0.114665282,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8463","MAR","HF1","1","6","Low",2016,80,20,20,NA,0.55,NA,2,0.562335145,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8464","MAR","HF1","1","8","Low",2016,70,30,30,NA,0.7,NA,2,0.693147181,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8465","MAR","HF1","2","0","Low",2016,89,11,11,NA,0.89,NA,2,0.304636097,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8466","MAR","HF1","2","10","Low",2016,35,65,65,NA,0.95,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8467","MAR","HF1","2","12","Low",2016,25,75,75,NA,0.3,NA,2,0.579915171,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8468","MAR","HF1","2","14","Low",2016,55,45,45,NA,0.5,NA,2,0.636514168,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8469","MAR","HF1","2","16","Low",2016,50,50,50,NA,0.7,NA,2,0.500402424,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8470","MAR","HF1","2","18","Low",2016,75,25,25,NA,0.65,NA,2,0.500402424,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8471","MAR","HF1","2","2","Low",2016,15,85,85,NA,0.6,NA,3,0.876091893,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8472","MAR","HF1","2","20","Low",2016,80,20,20,NA,0.8,NA,2,0.562335145,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8473","MAR","HF1","2","4","Low",2016,68,32,32,NA,0.9,NA,2,0.233791659,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8474","MAR","HF1","2","6","Low",2016,70,30,30,NA,0.7,NA,2,0.693147181,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8475","MAR","HF1","2","8","Low",2016,60,40,40,NA,0.65,NA,2,0.661563238,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8476","MAR","HF1","3","0","Low",2016,95,5,5,NA,0.95,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8477","MAR","HF1","3","10","Low",2016,74,26,26,NA,0.65,NA,2,0.163023629,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8478","MAR","HF1","3","12","Low",2016,60,40,40,NA,0.8,NA,2,0.562335145,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8479","MAR","HF1","3","14","Low",2016,45,55,55,NA,0.83,NA,2,0.156210171,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8480","MAR","HF1","3","16","Low",2016,70,30,30,NA,0.5,NA,2,0.693147181,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8481","MAR","HF1","3","18","Low",2016,87,13,13,NA,0.82,NA,2,0.540204142,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8482","MAR","HF1","3","2","Low",2016,10,90,90,NA,0.85,NA,3,0.654669565,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8483","MAR","HF1","3","20","Low",2016,85,15,15,NA,0.6,NA,2,0.636514168,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8484","MAR","HF1","3","4","Low",2016,54,46,46,NA,0.85,NA,3,0.445981229,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8485","MAR","HF1","3","6","Low",2016,77,23,23,NA,0.55,NA,2,0.646090505,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8486","MAR","HF1","3","8","Low",2016,82,18,18,NA,0.97,NA,2,0.450561209,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8487","MAR","HF1","4","0","Low",2016,99,1,1,NA,1,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8488","MAR","HF1","4","10","Low",2016,30,70,70,NA,0.42,NA,3,0.718229694,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8489","MAR","HF1","4","12","Low",2016,73,27,27,NA,0.83,NA,2,0.264052052,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8490","MAR","HF1","4","14","Low",2016,92,8,8,NA,0.98,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8491","MAR","HF1","4","16","Low",2016,60,40,40,NA,0.6,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8492","MAR","HF1","4","18","Low",2016,82,18,18,NA,0.82,NA,2,0.450561209,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8493","MAR","HF1","4","2","Low",2016,0,100,100,NA,0.42,NA,4,0.811216238,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8494","MAR","HF1","4","20","Low",2016,94,6,6,NA,0.85,NA,2,0.450561209,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8495","MAR","HF1","4","4","Low",2016,30,70,70,NA,0.75,NA,3,0.79631164,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8496","MAR","HF1","4","6","Low",2016,69,31,31,NA,0.65,NA,3,0.758487321,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8497","MAR","HF1","4","8","Low",2016,60,40,40,NA,0.7,NA,2,0.661563238,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8498","MAR","HF1","5","0","Low",2016,100,0,0,NA,1,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8499","MAR","HF1","5","10","Low",2016,77,23,23,NA,0.92,NA,2,0.387212375,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8500","MAR","HF1","5","12","Low",2016,74,26,26,NA,0.89,NA,2,0.163023629,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8501","MAR","HF1","5","14","Low",2016,40,60,60,NA,0.85,NA,2,0.286835983,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8502","MAR","HF1","5","16","Low",2016,60,40,40,NA,0.55,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8503","MAR","HF1","5","18","Low",2016,95,5,5,NA,0.95,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8504","MAR","HF1","5","2","Low",2016,100,0,0,NA,0.55,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8505","MAR","HF1","5","20","Low",2016,80,20,20,NA,0.65,NA,2,0.693147181,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8506","MAR","HF1","5","4","Low",2016,5,95,95,NA,0.85,NA,3,0.753442461,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8507","MAR","HF1","5","6","Low",2016,25,75,75,NA,0.5,NA,2,0.690923309,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8508","MAR","HF1","5","8","Low",2016,59,41,41,NA,0.75,NA,3,0.760092832,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8509","MAR","HF2","1","0","Low",2016,90,10,10,NA,0.91,NA,2,0.673011667,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8510","MAR","HF2","1","10","Low",2016,54,46,46,NA,0.09,NA,2,0.104732439,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8511","MAR","HF2","1","12","Low",2016,75,25,25,NA,0.5,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8512","MAR","HF2","1","14","Low",2016,100,0,0,NA,1,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8513","MAR","HF2","1","16","Low",2016,100,0,0,NA,1,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8514","MAR","HF2","1","18","Low",2016,100,0,0,NA,1,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8515","MAR","HF2","1","2","Low",2016,12,88,88,NA,0.85,NA,3,0.565102954,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8516","MAR","HF2","1","20","Low",2016,100,0,0,NA,1,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8517","MAR","HF2","1","4","Low",2016,83,17,17,NA,0.83,NA,2,0.677494404,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8518","MAR","HF2","1","6","Low",2016,50,50,50,NA,0.4,NA,2,0.673011667,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8519","MAR","HF2","1","8","Low",2016,64,36,36,NA,0.3,NA,2,0.126930545,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8520","MAR","HF2","2","0","Low",2016,100,0,0,NA,0.9,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8521","MAR","HF2","2","10","Low",2016,85,15,15,NA,0.85,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8522","MAR","HF2","2","12","Low",2016,89,11,11,NA,0.06,NA,2,0.304636097,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8523","MAR","HF2","2","14","Low",2016,60,40,40,NA,0.1,NA,2,0.562335145,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8524","MAR","HF2","2","16","Low",2016,100,0,0,NA,1,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8525","MAR","HF2","2","18","Low",2016,100,0,0,NA,1,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8526","MAR","HF2","2","2","Low",2016,30,70,70,NA,0.65,NA,3,0.979971182,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8527","MAR","HF2","2","20","Low",2016,100,0,0,NA,1,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8528","MAR","HF2","2","4","Low",2016,60,40,40,NA,0.25,NA,2,0.661563238,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8529","MAR","HF2","2","6","Low",2016,73,27,27,NA,0.23,NA,2,0.572280699,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8530","MAR","HF2","2","8","Low",2016,75,25,25,NA,0.3,NA,2,0.673011667,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8531","MAR","HF2","3","0","Low",2016,100,0,0,NA,0.9,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8532","MAR","HF2","3","10","Low",2016,88,12,12,NA,0.27,NA,2,0.450561209,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8533","MAR","HF2","3","12","Low",2016,70,30,30,NA,0.2,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8534","MAR","HF2","3","14","Low",2016,100,0,0,NA,0.5,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8535","MAR","HF2","3","16","Low",2016,98,2,2,NA,0.58,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8536","MAR","HF2","3","18","Low",2016,100,0,0,NA,1,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8537","MAR","HF2","3","2","Low",2016,0,100,100,NA,0.51,NA,3,0.742166737,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8538","MAR","HF2","3","20","Low",2016,100,0,0,NA,1,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8539","MAR","HF2","3","4","Low",2016,50,50,50,NA,0.65,NA,2,0.673011667,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8540","MAR","HF2","3","6","Low",2016,69,31,31,NA,0.55,NA,3,0.813293461,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8541","MAR","HF2","3","8","Low",2016,29,71,71,NA,0.15,NA,2,0.074022596,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8542","MAR","HF2","4","0","Low",2016,65,35,35,NA,0.65,NA,2,0.682908105,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8543","MAR","HF2","4","10","Low",2016,90,10,10,NA,0.45,NA,2,0.693147181,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8544","MAR","HF2","4","12","Low",2016,20,80,80,NA,0.35,NA,2,0.661563238,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8545","MAR","HF2","4","14","Low",2016,100,0,0,NA,1,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8546","MAR","HF2","4","16","Low",2016,100,0,0,NA,0.99,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8547","MAR","HF2","4","18","Low",2016,90,10,10,NA,0.8,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8548","MAR","HF2","4","2","Low",2016,5,95,95,NA,0.95,NA,3,0.409458619,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8549","MAR","HF2","4","20","Low",2016,100,0,0,NA,1,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8550","MAR","HF2","4","4","Low",2016,84,16,16,NA,0.65,NA,3,0.830523691,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8551","MAR","HF2","4","6","Low",2016,10,90,90,NA,0.48,NA,2,0.686961577,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8552","MAR","HF2","4","8","Low",2016,65,35,35,NA,0.65,NA,2,0.682908105,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8553","MAR","HF2","5","0","Low",2016,80,20,20,NA,0.5,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8554","MAR","HF2","5","10","Low",2016,40,60,60,NA,0.45,NA,2,0.562335145,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8555","MAR","HF2","5","12","Low",2016,20,80,80,NA,0.4,NA,2,0.661563238,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8556","MAR","HF2","5","14","Low",2016,97,3,3,NA,0.27,NA,2,0.636514168,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8557","MAR","HF2","5","16","Low",2016,100,0,0,NA,1,NA,0,0,NA,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8558","MAR","HF2","5","18","Low",2016,99,1,1,NA,0.79,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8559","MAR","HF2","5","2","Low",2016,0,100,100,NA,0.52,NA,3,0.833365441,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8560","MAR","HF2","5","20","Low",2016,86,14,14,NA,0.15,NA,2,0.598269589,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8561","MAR","HF2","5","4","Low",2016,90,10,10,NA,0.9,NA,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"8562","MAR","HF2","5","6","Low",2016,60,40,40,NA,0.45,NA,2,0.693147181,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
